city_name,bathrooms,address,carpet_area,floors,price,price_per_sq_ft
Aurangabad,1,"Aurangabad, Maharashtra",,3,5300000,6874
Aurangabad,2,"Aurangabad, Maharashtra",750,6,7200000,7579
Aurangabad,2,"Aurangabad, Maharashtra",750,4,3200000,3765
Aurangabad,2,"Aurangabad, Maharashtra",,6,3100000,2952
Aurangabad,2,"Aurangabad, Maharashtra",950,6,4200000,4242
Aurangabad,2,"Aurangabad, Maharashtra",,,3600000,4938
Aurangabad,2,"Aurangabad, Maharashtra",1020,4,8000000,6667
Aurangabad,2,"Aurangabad, Maharashtra",,3,7100000,7100
Aurangabad,2,"Aurangabad, Maharashtra",,,200000,67
Aurangabad,3,"Aurangabad, Maharashtra",1600,,7500000,2344
Aurangabad,3,"Aurangabad, Maharashtra",1500,,8000000,4848
Aurangabad,3,"Aurangabad, Maharashtra",427,3,2700000,2000
Aurangabad,1,"Aurangabad, Maharashtra",1000,6,10000000,7692
Aurangabad,2,"Aurangabad, Maharashtra",,,4500000,6429
Aurangabad,4,"Aurangabad, Maharashtra",1900,,14200000,5917
Aurangabad,2,"Aurangabad, Maharashtra",,4,3980000,6399
Aurangabad,2,"Aurangabad, Maharashtra",691,4,4900000,5632
Aurangabad,2,"Aurangabad, Maharashtra",1000,,6000000,
Aurangabad,2,"Aurangabad, Maharashtra",1000,4,6100000,5169
Aurangabad,3,"Aurangabad, Maharashtra",1600,2,8100000,5062
Aurangabad,2,"Aurangabad, Maharashtra",953,,8500000,6630
Aurangabad,2,"Aurangabad, Maharashtra",,7,7500000,10000
Aurangabad,2,"Aurangabad, Maharashtra",,3,3000000,3000
Aurangabad,3,"Aurangabad, Maharashtra",930,6,7500000,4839
Aurangabad,2,"Aurangabad, Maharashtra",850,3,3500000,3500
Aurangabad,2,"Aurangabad, Maharashtra",1600,2,8500000,
Aurangabad,2,"Aurangabad, Maharashtra",761,3,4700000,
Aurangabad,2,"Aurangabad, Maharashtra",,2,5600000,10000
Aurangabad,3,"Aurangabad, Maharashtra",,2,6500000,4643
Aurangabad,1,"Aurangabad, Maharashtra",,2,1500000,2400
Aurangabad,2,"Aurangabad, Maharashtra",1300,,14500000,6042
Aurangabad,2,"Aurangabad, Maharashtra",554,3,2600000,3092
Aurangabad,1,"Aurangabad, Maharashtra",,4,2800000,4485
Aurangabad,3,"Aurangabad, Maharashtra",1150,,4700000,3032
Aurangabad,2,"Aurangabad, Maharashtra",857,4,3200000,
Aurangabad,2,"Aurangabad, Maharashtra",808,3,2500000,2475
Aurangabad,2,"Aurangabad, Maharashtra",700,,3000000,3333
Aurangabad,,"Aurangabad, Maharashtra",,,8000000,8889
Aurangabad,1,"Aurangabad, Maharashtra",550,3,2000000,3448
Aurangabad,2,"Aurangabad, Maharashtra",,,3800000,6333
Aurangabad,2,"Aurangabad, Maharashtra",1000,,8000000,8000
Aurangabad,2,"Aurangabad, Maharashtra",870,8,4500000,4500
Aurangabad,2,"Aurangabad, Maharashtra",,2,9800000,6533
Aurangabad,3,"Aurangabad, Maharashtra",1000,3,9500000,6786
Aurangabad,1,"Aurangabad, Maharashtra",1004,7,4500000,
Aurangabad,2,"Aurangabad, Maharashtra",,7,3500000,3684
Aurangabad,2,"Aurangabad, Maharashtra",,,3800000,4270
Aurangabad,1,"Aurangabad, Maharashtra",,2,2800000,3050
Aurangabad,2,"Aurangabad, Maharashtra",,,8000000,7619
Aurangabad,1,"Aurangabad, Maharashtra",,4,2500000,3125
Aurangabad,1,"Aurangabad, Maharashtra",,2,4000000,5369
Aurangabad,2,"Aurangabad, Maharashtra",,4,6700000,7444
Aurangabad,2,"Aurangabad, Maharashtra",,2,5500000,7857
Aurangabad,2,"Aurangabad, Maharashtra",,,5600000,5091
Aurangabad,1,"Aurangabad, Maharashtra",,,4900000,5976
Aurangabad,2,"Aurangabad, Maharashtra",,6,5400000,4500
Aurangabad,2,"Aurangabad, Maharashtra",,,2000000,3333
Aurangabad,2,"Aurangabad, Maharashtra",,4,6500000,5078
Aurangabad,2,"Aurangabad, Maharashtra",,4,7300000,5840
Aurangabad,2,"Aurangabad, Maharashtra",,3,5000000,6527
Aurangabad,2,"Aurangabad, Maharashtra",,4,2651000,3554
Aurangabad,1,"Aurangabad, Maharashtra",,2,3200000,3368
Aurangabad,3,"Aurangabad, Maharashtra",,,7000000,5000
Aurangabad,2,"Aurangabad, Maharashtra",,3,4750000,3455
Aurangabad,1,"Aurangabad, Maharashtra",,4,4500000,2250
Aurangabad,2,"Aurangabad, Maharashtra",,5,4500000,
Aurangabad,1,"Aurangabad, Maharashtra",,,2250000,5233
Aurangabad,2,"Aurangabad, Maharashtra",,3,2700000,2673
Aurangabad,2,"Aurangabad, Maharashtra",,4,,
Aurangabad,,"Aurangabad, Maharashtra",,,,
Aurangabad,2,"Aurangabad, Maharashtra",8,,,
Aurangabad,2,"Aurangabad, Maharashtra",,8,,
Aurangabad,,"Aurangabad, Maharashtra",,,,
Aurangabad,,"Aurangabad, Maharashtra",,,,
Aurangabad,,"Aurangabad, Maharashtra",,,,
