city_name,bathrooms,address,carpet_area,floors,price,price_per_sq_ft
Bhopal,2,"Bhopal, Madhya Pradesh",794,6,5200000,4860
Bhopal,3,"Bhopal, Madhya Pradesh",950,6,3990000,2705
Bhopal,2,"Bhopal, Madhya Pradesh",,,7000000,5882
Bhopal,3,"Bhopal, Madhya Pradesh",1180,6,4200000,3043
Bhopal,2,"Bhopal, Madhya Pradesh",500,1,5000000,3125
Bhopal,2,"Bhopal, Madhya Pradesh",967,9,3800000,2533
Bhopal,2,"Bhopal, Madhya Pradesh",600,,2500000,3676
Bhopal,2,"Bhopal, Madhya Pradesh",,3,2500000,4167
Bhopal,2,"Bhopal, Madhya Pradesh",,5,3000000,3333
Bhopal,3,"Bhopal, Madhya Pradesh",2400,,9850000,4104
Bhopal,2,"Bhopal, Madhya Pradesh",,4,5500000,4783
Bhopal,2,"Bhopal, Madhya Pradesh",587,3,3200000,4000
Bhopal,2,"Bhopal, Madhya Pradesh",,7,3500000,3318
Bhopal,2,"Bhopal, Madhya Pradesh",,4,2500000,3571
Bhopal,2,"Bhopal, Madhya Pradesh",,5,3000000,4651
Bhopal,1,"Bhopal, Madhya Pradesh",,6,1500000,3000
Bhopal,2,"Bhopal, Madhya Pradesh",912,7,3200000,2540
Bhopal,2,"Bhopal, Madhya Pradesh",,11,3800000,5278
Bhopal,4,"Bhopal, Madhya Pradesh",880,2,6100000,3486
Bhopal,2,"Bhopal, Madhya Pradesh",,,6500000,4333
Bhopal,3,"Bhopal, Madhya Pradesh",,7,7400000,4774
Bhopal,2,"Bhopal, Madhya Pradesh",890,6,9500000,7308
Bhopal,2,"Bhopal, Madhya Pradesh",,,1500000,1875
Bhopal,2,"Bhopal, Madhya Pradesh",800,2,2000000,2222
Bhopal,1,"Bhopal, Madhya Pradesh",580,,1650000,2750
Bhopal,3,"Bhopal, Madhya Pradesh",1485,,8000000,5387
Bhopal,2,"Bhopal, Madhya Pradesh",700,3,2000000,2667
Bhopal,2,"Bhopal, Madhya Pradesh",,4,2600000,3250
Bhopal,2,"Bhopal, Madhya Pradesh",,3,2000000,2667
Bhopal,2,"Bhopal, Madhya Pradesh",1074,6,2600000,2080
Bhopal,4,"Bhopal, Madhya Pradesh",1500,,9500000,6333
Bhopal,3,"Bhopal, Madhya Pradesh",1450,,4100000,
Bhopal,2,"Bhopal, Madhya Pradesh",,5,2300000,1643
Bhopal,2,"Bhopal, Madhya Pradesh",,,4013796,2867
Bhopal,,"Bhopal, Madhya Pradesh",,,6000000,6000
Bhopal,2,"Bhopal, Madhya Pradesh",,7,3000000,4225
Bhopal,2,"Bhopal, Madhya Pradesh",550,3,3500000,6364
Bhopal,2,"Bhopal, Madhya Pradesh",,5,4800000,4034
Bhopal,2,"Bhopal, Madhya Pradesh",550,4,2500000,4545
Bhopal,1,"Bhopal, Madhya Pradesh",,,2500000,3571
Bhopal,1,"Bhopal, Madhya Pradesh",,4,1500000,2500
Bhopal,2,"Bhopal, Madhya Pradesh",,5,2000000,2667
Bhopal,2,"Bhopal, Madhya Pradesh",900,6,3600000,3429
Bhopal,2,"Bhopal, Madhya Pradesh",,4,1900000,2923
Bhopal,3,"Bhopal, Madhya Pradesh",,,10000000,8333
Bhopal,2,"Bhopal, Madhya Pradesh",,6,4000000,3082
Bhopal,2,"Bhopal, Madhya Pradesh",,,1500000,1667
Bhopal,2,"Bhopal, Madhya Pradesh",,,3000000,3731
Bhopal,2,"Bhopal, Madhya Pradesh",,4,1700000,2125
Bhopal,2,"Bhopal, Madhya Pradesh",769,3,1800000,2250
Bhopal,2,"Bhopal, Madhya Pradesh",600,2,1600000,2667
Bhopal,2,"Bhopal, Madhya Pradesh",900,3,3850000,3500
Bhopal,2,"Bhopal, Madhya Pradesh",,6,2600000,2769
Bhopal,2,"Bhopal, Madhya Pradesh",800,4,3500000,3182
Bhopal,2,"Bhopal, Madhya Pradesh",,3,3100000,3875
Bhopal,3,"Bhopal, Madhya Pradesh",997,10,6000000,4000
Bhopal,2,"Bhopal, Madhya Pradesh",650,4,3100000,3875
Bhopal,3,"Bhopal, Madhya Pradesh",,,15000000,10807
Bhopal,2,"Bhopal, Madhya Pradesh",,6,3000000,1824
Bhopal,2,"Bhopal, Madhya Pradesh",,6,2500000,2500
Bhopal,2,"Bhopal, Madhya Pradesh",,4,2500000,3247
Bhopal,2,"Bhopal, Madhya Pradesh",,,4700000,4123
Bhopal,2,"Bhopal, Madhya Pradesh",,4,3000000,5000
Bhopal,2,"Bhopal, Madhya Pradesh",750,6,2400000,1920
Bhopal,2,"Bhopal, Madhya Pradesh",,5,5500000,3667
Bhopal,2,"Bhopal, Madhya Pradesh",910,6,3000000,2429
Bhopal,2,"Bhopal, Madhya Pradesh",,4,1650000,2797
Bhopal,2,"Bhopal, Madhya Pradesh",805,,4500000,5590
Bhopal,2,"Bhopal, Madhya Pradesh",,3,2500000,2500
Bhopal,3,"Bhopal, Madhya Pradesh",,,9000000,8182
Bhopal,2,"Bhopal, Madhya Pradesh",1350,6,4500000,3333
Bhopal,3,"Bhopal, Madhya Pradesh",1250,,11500000,5227
Bhopal,3,"Bhopal, Madhya Pradesh",,2,18000000,10000
Bhopal,1,"Bhopal, Madhya Pradesh",500,,1700000,3091
Bhopal,3,"Bhopal, Madhya Pradesh",1080,6,3200000,3478
Bhopal,2,"Bhopal, Madhya Pradesh",1050,6,6000000,5714
Bhopal,3,"Bhopal, Madhya Pradesh",2200,,10000000,4000
Bhopal,1,"Bhopal, Madhya Pradesh",489,6,2500000,3655
Bhopal,2,"Bhopal, Madhya Pradesh",840,1,3300000,3300
Bhopal,2,"Bhopal, Madhya Pradesh",,6,2400000,2556
Bhopal,3,"Bhopal, Madhya Pradesh",1500,1,5000000,2941
Bhopal,1,"Bhopal, Madhya Pradesh",,2,4000000,4141
Bhopal,3,"Bhopal, Madhya Pradesh",1500,,13000000,5200
Bhopal,2,"Bhopal, Madhya Pradesh",,6,1800000,1800
Bhopal,1,"Bhopal, Madhya Pradesh",,4,1700000,3400
Bhopal,1,"Bhopal, Madhya Pradesh",600,2,2800000,
Bhopal,2,"Bhopal, Madhya Pradesh",,1,1900000,1583
Bhopal,2,"Bhopal, Madhya Pradesh",799,3,2400000,2824
Bhopal,3,"Bhopal, Madhya Pradesh",1560,6,6000000,5217
Bhopal,2,"Bhopal, Madhya Pradesh",600,1,7000000,
Bhopal,1,"Bhopal, Madhya Pradesh",5184,6,2000000,3086
Bhopal,2,"Bhopal, Madhya Pradesh",,8,3000000,2308
Bhopal,2,"Bhopal, Madhya Pradesh",,4,2900000,3222
Bhopal,2,"Bhopal, Madhya Pradesh",762,9,4800000,3288
Bhopal,2,"Bhopal, Madhya Pradesh",,1,3000000,5000
Bhopal,1,"Bhopal, Madhya Pradesh",,,3000000,5000
Bhopal,2,"Bhopal, Madhya Pradesh",1000,6,3000000,2727
Bhopal,2,"Bhopal, Madhya Pradesh",,3,1450000,2417
Bhopal,3,"Bhopal, Madhya Pradesh",,5,7000000,4194
Bhopal,3,"Bhopal, Madhya Pradesh",,,5500000,4583
Bhopal,3,"Bhopal, Madhya Pradesh",,4,4200000,3925
Bhopal,2,"Bhopal, Madhya Pradesh",,5,1800000,2308
Bhopal,,"Bhopal, Madhya Pradesh",,,3800000,6333
Bhopal,3,"Bhopal, Madhya Pradesh",1500,,9000000,7500
Bhopal,3,"Bhopal, Madhya Pradesh",,3,5000000,5000
Bhopal,2,"Bhopal, Madhya Pradesh",,4,2200000,3221
