city_name,bathrooms,address,carpet_area,floors,price,price_per_sq_ft
Agra,2,"Agra, Uttar Pradesh",1268,4,3500000,2188
Agra,2,"Agra, Uttar Pradesh",,2,8200000,6777
Agra,1,"Agra, Uttar Pradesh",,1,1200000,2000
Agra,2,"Agra, Uttar Pradesh",1170,7,6100000,4436
Agra,2,"Agra, Uttar Pradesh",,,1700000,5397
Agra,2,"Agra, Uttar Pradesh",,3,2800000,2523
Agra,2,"Agra, Uttar Pradesh",918,3,5000000,3390
Agra,2,"Agra, Uttar Pradesh",,3,3800000,4000
Agra,2,"Agra, Uttar Pradesh",1200,,15000000,8333
Agra,2,"Agra, Uttar Pradesh",1498,1,14500000,7257
Agra,1,"Agra, Uttar Pradesh",,1,2600000,2889
Agra,2,"Agra, Uttar Pradesh",,,2500000,2159
Agra,2,"Agra, Uttar Pradesh",1000,6,4500000,3913
Agra,2,"Agra, Uttar Pradesh",1075,6,2700000,2348
Agra,3,"Agra, Uttar Pradesh",1475,14,7000000,4179
Agra,3,"Agra, Uttar Pradesh",,14,6000000,3582
Agra,2,"Agra, Uttar Pradesh",1350,,4000000,2963
Agra,1,"Agra, Uttar Pradesh",,3,12500000,9259
Agra,2,"Agra, Uttar Pradesh",1750,4,5990000,3328
Agra,2,"Agra, Uttar Pradesh",,2,2600000,3467
Agra,2,"Agra, Uttar Pradesh",,3,3600000,2903
Agra,1,"Agra, Uttar Pradesh",,4,2700000,3000
Agra,3,"Agra, Uttar Pradesh",1680,8,5000000,2976
Agra,2,"Agra, Uttar Pradesh",,2,5500000,5000
Agra,2,"Agra, Uttar Pradesh",,2,7000000,7778
Agra,2,"Agra, Uttar Pradesh",2100,,16100000,6957
Agra,2,"Agra, Uttar Pradesh",,1,3600000,3000
Agra,2,"Agra, Uttar Pradesh",1100,7,5800000,4833
Agra,3,"Agra, Uttar Pradesh",,1,3000000,2857
Agra,2,"Agra, Uttar Pradesh",1075,7,3500000,
Agra,2,"Agra, Uttar Pradesh",835,9,2850000,3413
Agra,1,"Agra, Uttar Pradesh",720,,2400000,3333
Agra,2,"Agra, Uttar Pradesh",900,2,3936000,4000
Agra,2,"Agra, Uttar Pradesh",1550,4,4999999,
Agra,1,"Agra, Uttar Pradesh",,11,6875000,5500
Agra,3,"Agra, Uttar Pradesh",,2,8500000,6811
Agra,2,"Agra, Uttar Pradesh",900,,4699000,5221
Agra,2,"Agra, Uttar Pradesh",660,5,2700000,3857
Agra,1,"Agra, Uttar Pradesh",,9,1750000,2555
Agra,3,"Agra, Uttar Pradesh",,11,11000000,6587
Agra,3,"Agra, Uttar Pradesh",200,,7500000,4777
Agra,1,"Agra, Uttar Pradesh",,,2500000,5144
Agra,1,"Agra, Uttar Pradesh",,3,1800000,1800
Agra,2,"Agra, Uttar Pradesh",,1,11000000,4074
Agra,2,"Agra, Uttar Pradesh",850,,3500000,3704
Agra,3,"Agra, Uttar Pradesh",,2,1900000,1624
Agra,2,"Agra, Uttar Pradesh",54,2,1500000,
Agra,2,"Agra, Uttar Pradesh",870,9,2700000,
Agra,2,"Agra, Uttar Pradesh",900,3,2000000,2000
Agra,2,"Agra, Uttar Pradesh",,3,3200000,2844
Agra,3,"Agra, Uttar Pradesh",2225,2,4000000,2712
Agra,2,"Agra, Uttar Pradesh",,9,5000000,3846
Agra,2,"Agra, Uttar Pradesh",,3,2800000,2828
Agra,1,"Agra, Uttar Pradesh",,9,2000000,2941
Agra,2,"Agra, Uttar Pradesh",1259,2,4500000,3574
