price_per_sq_ft,price,location,bedrooms,city_name,floors,address,land_area_unit
1633,2450000,"26.8392751796733,75.7938066504221",3,Jaipur,2,"Jaipur, Rajasthan",
,4600000,"26.9243332,75.6941208",3,Jaipur,10,"Jaipur, Rajasthan",
9556,12900000,"26.9243332,75.6941208",3,Jaipur,,"Jaipur, Rajasthan",
8889,16000000,"26.950243,75.7792992",2,Jaipur,,"Jaipur, Rajasthan",
4333,6500000,"26.9037975,75.7829323",3,Jaipur,3,"Jaipur, Rajasthan",
4122,4600000,"26.990038,75.764569",3,Jaipur,3,"Jaipur, Rajasthan",
2830,2400000,"26.80796,75.85496",2,Jaipur,10,"Jaipur, Rajasthan",
9596,9500000,"26.950243,75.7792992",3,Jaipur,,"Jaipur, Rajasthan",
3365,7000000,"26.8343899,75.7734862",3,Jaipur,4,"Jaipur, Rajasthan",
3500,4900000,"26.9126927,75.7713062",3,Jaipur,3,"Jaipur, Rajasthan",
8889,8000000,"26.9305449,75.8403224",2,Jaipur,,"Jaipur, Rajasthan",12851
3429,3000000,"26.80824967,75.81450516",2,Jaipur,4,"Jaipur, Rajasthan",
2133,3200000,"26.9421714,75.755713",2,Jaipur,4,"Jaipur, Rajasthan",
5000,5475000,"26.9085886,75.7411215",2,Jaipur,4,"Jaipur, Rajasthan",
3696,8500000,"26.9085886,75.7411215",3,Jaipur,4,"Jaipur, Rajasthan",
7500,10500000,"26.9243332,75.6941208",3,Jaipur,,"Jaipur, Rajasthan",12850
3333,3750000,"27.1871378,77.9836794",3,Jaipur,,"Jaipur, Rajasthan",
3328,4160000,"26.9625602,75.7800259",3,Jaipur,,"Jaipur, Rajasthan",
4343,6080000,"26.90065,75.73181",3,Jaipur,3,"Jaipur, Rajasthan",
13548,10500000,"26.80824967,75.81450516",3,Jaipur,,"Jaipur, Rajasthan",
4000,4600000,"26.86972,75.74061",2,Jaipur,5,"Jaipur, Rajasthan",
3583,4300000,"26.990038,75.764569",3,Jaipur,2,"Jaipur, Rajasthan",
1917,2300000,"26.959730073386115,75.67099472069755",3,Jaipur,,"Jaipur, Rajasthan",
6667,10000000,"26.88659441,75.7465714",3,Jaipur,5,"Jaipur, Rajasthan",
2667,2000000,"27.167244,75.7175782",2,Jaipur,4,"Jaipur, Rajasthan",
,3500000,"26.843018,75.747455",2,Jaipur,4,"Jaipur, Rajasthan",
2261,2600000,"26.959730073386115,75.67099472069755",3,Jaipur,3,"Jaipur, Rajasthan",
2550,5100000,"26.9397163,75.7809526",3,Jaipur,9,"Jaipur, Rajasthan",
14857,26000000,"26.8849268997101,75.7535574562038",3,Jaipur,,"Jaipur, Rajasthan",
3800,3800000,"26.8494766,75.8083612",2,Jaipur,3,"Jaipur, Rajasthan",
,3000000,"26.9529416,75.7496858",3,Jaipur,1,"Jaipur, Rajasthan",
3622,2300000,"26.9397163,75.7809526",2,Jaipur,13,"Jaipur, Rajasthan",
3400,1690000,"26.9397163,75.7809526",2,Jaipur,12,"Jaipur, Rajasthan",
3596,1690000,"26.9397163,75.7809526",2,Jaipur,13,"Jaipur, Rajasthan",
3286,2300000,"26.9397163,75.7809526",2,Jaipur,13,"Jaipur, Rajasthan",
2309,1300000,,2,Jaipur,8,"Jaipur, Rajasthan",
6624,3100000,"26.962415,75.684175",3,Jaipur,,"Jaipur, Rajasthan",
3756,4800000,"26.9529416,75.7496858",3,Jaipur,,"Jaipur, Rajasthan",
3333,3000000,"26.8352503,75.8243427",2,Jaipur,3,"Jaipur, Rajasthan",
3886,4500000,"26.86151806,75.76476624",3,Jaipur,4,"Jaipur, Rajasthan",
3393,2850000,"26.8352503,75.8243427",2,Jaipur,11,"Jaipur, Rajasthan",
,6200000,,2,Jaipur,4,"Jaipur, Rajasthan",
5103,7200000,"26.8571264,75.8127199",3,Jaipur,12,"Jaipur, Rajasthan",
,9500000,,3,Jaipur,3,"Jaipur, Rajasthan",
7973,11800000,"26.9159729,75.7400563",3,Jaipur,12,"Jaipur, Rajasthan",
,7000000,"26.9159729,75.7400563",3,Jaipur,2,"Jaipur, Rajasthan",
6723,16000000,"26.8984568,75.8294273",3,Jaipur,5,"Jaipur, Rajasthan",
7826,18000000,"26.8950764,75.8316064",3,Jaipur,5,"Jaipur, Rajasthan",
2308,3000000,"26.86151806,75.76476624",3,Jaipur,10,"Jaipur, Rajasthan",
3438,5500000,"26.990038,75.764569",3,Jaipur,2,"Jaipur, Rajasthan",
5000,8000000,"26.9397163,75.7809526",3,Jaipur,11,"Jaipur, Rajasthan",
8436,11000000,"26.88908031,75.80866051",3,Jaipur,3,"Jaipur, Rajasthan",
1667,2000000,"26.7093206,75.8958344",2,Jaipur,9,"Jaipur, Rajasthan",
5000,10000000,"26.9055379678002,75.7429135866542",3,Jaipur,,"Jaipur, Rajasthan",
3281,4200000,"26.843018,75.747455",3,Jaipur,4,"Jaipur, Rajasthan",
162,130000,,2,Jaipur,3,"Jaipur, Rajasthan",
4000,3200000,"26.9356,75.73992",2,Jaipur,1,"Jaipur, Rajasthan",
3482,2890000,"26.8352503,75.8243427",2,Jaipur,9,"Jaipur, Rajasthan",
5870,8500000,"26.8950764,75.8316064",3,Jaipur,3,"Jaipur, Rajasthan",
3111,4200000,"26.8352503,75.8243427",3,Jaipur,4,"Jaipur, Rajasthan",
3024,1890000,"26.83422,75.750047",2,Jaipur,6,"Jaipur, Rajasthan",
4878,4000000,"26.8352503,75.8243427",2,Jaipur,8,"Jaipur, Rajasthan",
3274,2200000,"26.9397163,75.7809526",2,Jaipur,13,"Jaipur, Rajasthan",
,3100000,"26.9159729,75.7400563",2,Jaipur,4,"Jaipur, Rajasthan",
5751,6700000,"26.959730073386115,75.67099472069755",2,Jaipur,8,"Jaipur, Rajasthan",
3456,2900000,"26.89383667,75.74725485",2,Jaipur,11,"Jaipur, Rajasthan",
3692,4800000,"26.86151806,75.76476624",3,Jaipur,9,"Jaipur, Rajasthan",
7147,11900000,"26.89383667,75.74725485",3,Jaipur,13,"Jaipur, Rajasthan",
3494,2900000,"26.8210734,75.8292582",2,Jaipur,9,"Jaipur, Rajasthan",
3733,2800000,"26.9159729,75.7400563",2,Jaipur,4,"Jaipur, Rajasthan",
1667,1500000,"26.89383667,75.74725485",2,Jaipur,3,"Jaipur, Rajasthan",
1913,2200000,"26.959730073386115,75.67099472069755",3,Jaipur,3,"Jaipur, Rajasthan",
3616,4600000,"26.83422,75.750047",2,Jaipur,10,"Jaipur, Rajasthan",
3182,3500000,"26.9243332,75.6941208",3,Jaipur,3,"Jaipur, Rajasthan",
7803,12500000,"26.89383667,75.74725485",3,Jaipur,1,"Jaipur, Rajasthan",
4752,4500000,"26.83422,75.750047",2,Jaipur,,"Jaipur, Rajasthan",
450,450000,"26.9202177,75.8308801",2,Jaipur,4,"Jaipur, Rajasthan",
2020,2000000,"26.89383667,75.74725485",2,Jaipur,2,"Jaipur, Rajasthan",
5000,4000000,"26.8352503,75.8243427",2,Jaipur,7,"Jaipur, Rajasthan",
2222,2000000,"26.89383667,75.74725485",2,Jaipur,3,"Jaipur, Rajasthan",
7860,9000000,,2,Jaipur,9,"Jaipur, Rajasthan",
3164,4300000,"26.89383667,75.74725485",3,Jaipur,14,"Jaipur, Rajasthan",
2800,2800000,"26.8352503,75.8243427",2,Jaipur,11,"Jaipur, Rajasthan",
,3300000,"26.90065,75.73181",3,Jaipur,2,"Jaipur, Rajasthan",
3478,3200000,"26.89383667,75.74725485",2,Jaipur,6,"Jaipur, Rajasthan",
5000,4500000,"26.8352503,75.8243427",2,Jaipur,9,"Jaipur, Rajasthan",
5267,8000000,"26.89383667,75.74725485",3,Jaipur,12,"Jaipur, Rajasthan",
2690,4000000,"26.811201,75.7831719",2,Jaipur,10,"Jaipur, Rajasthan",
6031,7900000,"26.86151806,75.76476624",3,Jaipur,4,"Jaipur, Rajasthan",
3195,3099000,"26.9159729,75.7400563",2,Jaipur,5,"Jaipur, Rajasthan",
12012,12000000,"26.8352503,75.8243427",3,Jaipur,,"Jaipur, Rajasthan",12850
4074,11000000,"26.90065,75.73181",3,Jaipur,5,"Jaipur, Rajasthan",
6000,6000000,"26.8765505,75.7979634",3,Jaipur,3,"Jaipur, Rajasthan",
2222,3000000,"26.9151154,75.7121265",3,Jaipur,2,"Jaipur, Rajasthan",
2625,2100000,"26.937563,75.763271",2,Jaipur,3,"Jaipur, Rajasthan",
3714,6500000,"26.959730073386115,75.67099472069755",3,Jaipur,,"Jaipur, Rajasthan",
2889,2600000,"26.937563,75.763271",2,Jaipur,2,"Jaipur, Rajasthan",
2889,2600000,"26.937563,75.763271",2,Jaipur,3,"Jaipur, Rajasthan",
,8000000,"26.80824967,75.81450516",3,Jaipur,3,"Jaipur, Rajasthan",
5415,7500000,"26.80824967,75.81450516",3,Jaipur,5,"Jaipur, Rajasthan",
7200,9000000,"26.8352503,75.8243427",2,Jaipur,5,"Jaipur, Rajasthan",
3784,7000000,"26.9159729,75.7400563",3,Jaipur,2,"Jaipur, Rajasthan",
2778,5000000,"26.8352503,75.8243427",2,Jaipur,11,"Jaipur, Rajasthan",
8000,6000000,"26.8950764,75.8316064",2,Jaipur,4,"Jaipur, Rajasthan",
4059,4100000,"26.8352503,75.8243427",2,Jaipur,12,"Jaipur, Rajasthan",
,4500000,"26.7462154135825,75.8214986839173",2,Jaipur,,"Jaipur, Rajasthan",
4357,4300000,"26.8352503,75.8243427",2,Jaipur,10,"Jaipur, Rajasthan",
3333,4500000,"26.898767,75.71424",3,Jaipur,3,"Jaipur, Rajasthan",
4906,6000000,"26.80824967,75.81450516",3,Jaipur,,"Jaipur, Rajasthan",12850
3462,4500000,"26.811201,75.7831719",3,Jaipur,2,"Jaipur, Rajasthan",
4506,9800000,"26.9159729,75.7400563",3,Jaipur,,"Jaipur, Rajasthan",
3333,3500000,"26.84743,75.786081",2,Jaipur,4,"Jaipur, Rajasthan",
5900,7139000,"26.86151806,75.76476624",3,Jaipur,6,"Jaipur, Rajasthan",
14620,17500000,"26.8352503,75.8243427",3,Jaipur,,"Jaipur, Rajasthan",
3846,2500000,"26.8352503,75.8243427",2,Jaipur,4,"Jaipur, Rajasthan",
3860,4400000,"26.8352503,75.8243427",2,Jaipur,4,"Jaipur, Rajasthan",
8190,6200000,"26.8470235312322,75.6691182562127",3,Jaipur,,"Jaipur, Rajasthan",
4005,6200000,"26.8352503,75.8243427",3,Jaipur,10,"Jaipur, Rajasthan",
3793,3000000,"26.9159729,75.7400563",2,Jaipur,12,"Jaipur, Rajasthan",
4273,4700000,"26.88054471096,75.7728768831983",2,Jaipur,3,"Jaipur, Rajasthan",
3067,2300000,"26.80824967,75.81450516",2,Jaipur,3,"Jaipur, Rajasthan",
7500,12000000,"26.80824967,75.81450516",3,Jaipur,12,"Jaipur, Rajasthan",
3571,5000000,"26.83422,75.750047",3,Jaipur,4,"Jaipur, Rajasthan",
4138,6000000,"26.9529416,75.7496858",3,Jaipur,9,"Jaipur, Rajasthan",
4211,4000000,"26.898767,75.71424",2,Jaipur,9,"Jaipur, Rajasthan",
,6500000,"26.8864535,75.7268645",3,Jaipur,6,"Jaipur, Rajasthan",
,1900000,"26.83422,75.750047",2,Jaipur,8,"Jaipur, Rajasthan",
5125,8200000,"26.7753377,75.8026844",3,Jaipur,,"Jaipur, Rajasthan",
6842,13000000,"26.9159729,75.7400563",3,Jaipur,6,"Jaipur, Rajasthan",
2727,3000000,"26.86151806,75.76476624",2,Jaipur,4,"Jaipur, Rajasthan",
4556,4100000,"26.83422,75.750047",2,Jaipur,12,"Jaipur, Rajasthan",
3333,4500000,"26.9055379678002,75.7429135866542",3,Jaipur,6,"Jaipur, Rajasthan",
7000,13300000,"26.924966899772,75.8361119909372",3,Jaipur,4,"Jaipur, Rajasthan",
6646,10500000,"26.89383667,75.74725485",3,Jaipur,13,"Jaipur, Rajasthan",
3913,4500000,"26.827328,75.761849",3,Jaipur,3,"Jaipur, Rajasthan",
4138,6000000,"26.9025614,75.7356953",3,Jaipur,3,"Jaipur, Rajasthan",
13131,13000000,"26.89383667,75.74725485",3,Jaipur,,"Jaipur, Rajasthan",
2556,2300000,"26.8691908,75.7539668",2,Jaipur,10,"Jaipur, Rajasthan",
6667,8000000,"26.9159729,75.7400563",3,Jaipur,7,"Jaipur, Rajasthan",
6154,8000000,"26.86151806,75.76476624",3,Jaipur,7,"Jaipur, Rajasthan",
1500,1800000,"26.959730073386115,75.67099472069755",3,Jaipur,3,"Jaipur, Rajasthan",
2642,3500000,"26.8392751796733,75.7938066504221",2,Jaipur,8,"Jaipur, Rajasthan",
3667,5500000,,3,Jaipur,2,"Jaipur, Rajasthan",
2581,1600000,"26.8682798,75.6964405",2,Jaipur,3,"Jaipur, Rajasthan",
5792,13900000,"26.90420651,75.82168317",3,Jaipur,5,"Jaipur, Rajasthan",
3792,3375000,"26.83422,75.750047",2,Jaipur,12,"Jaipur, Rajasthan",
1556,1400000,"26.89383667,75.74725485",2,Jaipur,5,"Jaipur, Rajasthan",
3034,4400000,"26.9697132,75.7528252",3,Jaipur,,"Jaipur, Rajasthan",
4695,4000000,"26.83422,75.750047",2,Jaipur,19,"Jaipur, Rajasthan",
3103,4500000,"26.9256173,75.6572493",3,Jaipur,,"Jaipur, Rajasthan",
4793,8700000,"26.80824967,75.81450516",3,Jaipur,12,"Jaipur, Rajasthan",
440,550000,,3,Jaipur,3,"Jaipur, Rajasthan",
4667,7000000,"26.83422,75.750047",3,Jaipur,14,"Jaipur, Rajasthan",
4900,9800000,"26.9159729,75.7400563",3,Jaipur,2,"Jaipur, Rajasthan",
,3000000,"26.86972,75.74061",2,Jaipur,3,"Jaipur, Rajasthan",
2822,1600000,"26.89383667,75.74725485",2,Jaipur,4,"Jaipur, Rajasthan",
2054,3800000,"26.7093206,75.8958344",3,Jaipur,10,"Jaipur, Rajasthan",
5176,8800000,"26.9529416,75.7496858",3,Jaipur,,"Jaipur, Rajasthan",
4902,7500000,"26.875632,75.81014",3,Jaipur,4,"Jaipur, Rajasthan",
6190,6500000,"26.8650861,75.7989167",2,Jaipur,3,"Jaipur, Rajasthan",
4231,5500000,"26.9159609,75.8032757",3,Jaipur,9,"Jaipur, Rajasthan",
6000,7500000,"26.931266,75.7909247",2,Jaipur,3,"Jaipur, Rajasthan",
7500,15000000,"27.1871378,77.9836794",3,Jaipur,,"Jaipur, Rajasthan",
6667,16000000,"26.9023566,75.7934979",3,Jaipur,7,"Jaipur, Rajasthan",
6455,6900000,"26.9023566,75.7934979",3,Jaipur,3,"Jaipur, Rajasthan",
2727,1500000,"26.8392751796733,75.7938066504221",2,Jaipur,1,"Jaipur, Rajasthan",
6775,12500000,"26.8352503,75.8243427",3,Jaipur,,"Jaipur, Rajasthan",
4111,3700000,"26.9159729,75.7400563",2,Jaipur,9,"Jaipur, Rajasthan",
2692,2700000,"26.89383667,75.74725485",2,Jaipur,8,"Jaipur, Rajasthan",
2348,2700000,"26.8392751796733,75.7938066504221",2,Jaipur,9,"Jaipur, Rajasthan",
3428,3150000,"26.89383667,75.74725485",2,Jaipur,12,"Jaipur, Rajasthan",
2927,2400000,"26.89496,75.7112",2,Jaipur,2,"Jaipur, Rajasthan",
4209,3700000,"26.88543,75.78668",3,Jaipur,4,"Jaipur, Rajasthan",
2525,4000000,"26.83422,75.750047",2,Jaipur,15,"Jaipur, Rajasthan",
2570,3100000,"26.92972,75.703118",3,Jaipur,,"Jaipur, Rajasthan",12851
1875,3000000,"26.8392751796733,75.7938066504221",3,Jaipur,7,"Jaipur, Rajasthan",
14889,6700000,"26.91942,75.82393",3,Jaipur,,"Jaipur, Rajasthan",
11636,12800000,"26.93591,75.75164",3,Jaipur,,"Jaipur, Rajasthan",
5389,9700000,"26.92465,75.75454",3,Jaipur,,"Jaipur, Rajasthan",
4091,4500000,"26.87623,75.76728",3,Jaipur,3,"Jaipur, Rajasthan",
3189,4700000,"26.990038,75.764569",3,Jaipur,2,"Jaipur, Rajasthan",
3214,4500000,"26.9243332,75.6941208",3,Jaipur,,"Jaipur, Rajasthan",
3571,3600000,"26.7093206,75.8958344",2,Jaipur,14,"Jaipur, Rajasthan",
4074,5500000,"26.8352503,75.8243427",3,Jaipur,4,"Jaipur, Rajasthan",
6667,8000000,"26.8504669647997,75.7844309295614",3,Jaipur,4,"Jaipur, Rajasthan",
2714,1650000,"26.86864,75.89022",3,Jaipur,,"Jaipur, Rajasthan",
5135,9500000,"26.90859,75.73716",3,Jaipur,3,"Jaipur, Rajasthan",
6832,11000000,"26.90859,75.73716",3,Jaipur,18,"Jaipur, Rajasthan",
4302,6500000,"26.90859,75.73716",3,Jaipur,3,"Jaipur, Rajasthan",
3133,5000000,"26.90859,75.73716",3,Jaipur,3,"Jaipur, Rajasthan",
8880,11500000,"26.86671,75.79118",2,Jaipur,,"Jaipur, Rajasthan",
3513,4500000,"26.85152,75.79741",3,Jaipur,4,"Jaipur, Rajasthan",
9211,17500000,"26.85152,75.79741",3,Jaipur,,"Jaipur, Rajasthan",
